x_axis,y_axis,z_axis,ax_axis,ay_axis,az_axis,activity_type
19,-37,-63,-1,1,-1,pushups
19,-37,-63,-1,1,-1,pushups
54,-13,-70,0,0,-1,pushups
54,-13,-70,0,0,-1,pushups
37,11,-93,-1,1,-1,pushups
37,11,-93,-1,1,-1,pushups
66,13,-107,-1,0,0,pushups
66,13,-107,-1,0,0,pushups
81,29,-118,-2,0,0,pushups
81,29,-118,-2,0,0,pushups
85,58,-139,-2,-1,-2,pushups
85,58,-139,-2,-1,-2,pushups
137,51,-146,-3,0,-2,pushups
137,51,-146,-3,0,-2,pushups
98,66,-149,-4,-1,-3,pushups
98,66,-149,-4,-1,-3,pushups
144,41,-143,-5,1,-4,pushups
144,41,-143,-5,1,-4,pushups
148,49,-123,-5,3,-4,pushups
148,49,-123,-5,3,-4,pushups
135,81,-125,-7,0,-6,pushups
135,81,-125,-7,0,-6,pushups
136,37,-139,-4,-3,-6,pushups
136,37,-139,-4,-3,-6,pushups
104,62,-125,-4,-3,-7,pushups
104,62,-125,-4,-3,-7,pushups
99,48,-84,-3,-3,-4,pushups
99,48,-84,-3,-3,-4,pushups
51,43,-52,-2,-2,-1,pushups
51,43,-52,-2,-2,-1,pushups
30,34,-28,-1,-2,-2,pushups
30,34,-28,-1,-2,-2,pushups
42,54,-17,-1,-2,-2,pushups
42,54,-17,-1,-2,-2,pushups
1,40,5,-1,0,-4,pushups
1,40,5,-1,0,-4,pushups
-60,11,36,-2,-1,-5,pushups
-60,11,36,-2,-1,-5,pushups
-81,-23,74,-3,2,-4,pushups
-81,-23,74,-3,2,-4,pushups
-202,-80,93,-2,1,-4,pushups
-202,-80,93,-2,1,-4,pushups
-240,-120,131,-2,-1,-3,pushups
-240,-120,131,-2,-1,-3,pushups
-221,-166,132,0,-1,1,pushups
-221,-166,132,0,-1,1,pushups
-209,-191,108,4,-2,7,pushups
-209,-191,108,4,-2,7,pushups
-65,-202,118,8,0,11,pushups
-65,-202,118,8,0,11,pushups
-74,-96,141,9,1,11,pushups
-74,-96,141,9,1,11,pushups
-46,-16,136,1,6,7,pushups
-46,-16,136,1,6,7,pushups
-55,-2,106,3,2,6,pushups
-55,-2,106,3,2,6,pushups
-39,-7,83,3,2,2,pushups
-39,-7,83,3,2,2,pushups
-22,6,68,3,1,3,pushups
-22,6,68,3,1,3,pushups
-32,15,74,0,1,3,pushups
-32,15,74,0,1,3,pushups
-31,-35,71,3,1,2,pushups
-31,-35,71,3,1,2,pushups
10,44,78,2,3,2,pushups
10,44,78,2,3,2,pushups
27,32,83,2,2,4,pushups
27,32,83,2,2,4,pushups
-10,3,70,2,-1,2,pushups
-10,3,70,2,-1,2,pushups
7,7,56,2,1,-1,pushups
7,7,56,2,1,-1,pushups
-32,11,62,1,0,0,pushups
-32,11,62,1,0,0,pushups
-37,15,55,1,0,0,pushups
-37,15,55,1,0,0,pushups
-24,19,55,1,1,1,pushups
-24,19,55,1,1,1,pushups
-45,19,51,1,-1,1,pushups
-45,19,51,1,-1,1,pushups
-30,21,49,1,-1,-1,pushups
-30,21,49,1,-1,-1,pushups
-40,37,44,1,0,0,pushups
-40,37,44,1,0,0,pushups
-33,35,42,1,-1,0,pushups
-33,35,42,1,-1,0,pushups
-29,32,43,0,-1,1,pushups
-29,32,43,0,-1,1,pushups
-33,25,41,1,-1,1,pushups
-33,25,41,1,-1,1,pushups
-20,12,43,1,-1,2,pushups
-20,12,43,1,-1,2,pushups
-37,-16,36,3,-3,3,pushups
-37,-16,36,3,-3,3,pushups
2,-14,26,4,-2,4,pushups
2,-14,26,4,-2,4,pushups
-1,-12,11,4,-3,4,pushups
-1,-12,11,4,-3,4,pushups
17,-6,-14,2,-2,4,pushups
17,-6,-14,2,-2,4,pushups
30,-20,-19,2,-1,2,pushups
30,-20,-19,2,-1,2,pushups
36,-16,-32,1,-1,0,pushups
36,-16,-32,1,-1,0,pushups
46,-4,-44,0,0,-1,pushups
46,-4,-44,0,0,-1,pushups
61,-13,-59,-1,0,-2,pushups
61,-13,-59,-1,0,-2,pushups
50,-8,-69,-2,1,-2,pushups
50,-8,-69,-2,1,-2,pushups
80,-14,-73,-3,1,-3,pushups
80,-14,-73,-3,1,-3,pushups
56,-26,-75,-3,2,-3,pushups
56,-26,-75,-3,2,-3,pushups
40,-22,-66,-3,2,-4,pushups
40,-22,-66,-3,2,-4,pushups
64,-34,-71,-3,2,-3,pushups
64,-34,-71,-3,2,-3,pushups
34,-31,-63,-2,2,-2,pushups
34,-31,-63,-2,2,-2,pushups
28,-20,-64,-1,1,-1,pushups
28,-20,-64,-1,1,-1,pushups
53,-19,-75,-1,1,-1,pushups
53,-19,-75,-1,1,-1,pushups
52,2,-84,-1,1,0,pushups
52,2,-84,-1,1,0,pushups
78,-1,-106,0,0,0,pushups
78,-1,-106,0,0,0,pushups
131,36,-134,0,0,0,pushups
131,36,-134,0,0,0,pushups
158,36,-145,-3,-1,-1,pushups
158,36,-145,-3,-1,-1,pushups
131,31,-156,-3,-2,-3,pushups
131,31,-156,-3,-2,-3,pushups
140,29,-168,-4,-1,-6,pushups
140,29,-168,-4,-1,-6,pushups
127,-9,-125,-6,3,-5,pushups
127,-9,-125,-6,3,-5,pushups
72,18,-128,-5,3,-4,pushups
72,18,-128,-5,3,-4,pushups
50,30,-153,-5,-4,-6,pushups
50,30,-153,-5,-4,-6,pushups
55,63,-146,-4,-6,-6,pushups
55,63,-146,-4,-6,-6,pushups
129,34,-104,-5,-1,-5,pushups
129,34,-104,-5,-1,-5,pushups
3,28,-80,-1,-3,-1,pushups
3,28,-80,-1,-3,-1,pushups
61,55,-42,-3,-2,-3,pushups
61,55,-42,-3,-2,-3,pushups
44,16,-31,-2,-1,1,pushups
44,16,-31,-2,-1,1,pushups
4,39,1,-2,0,-3,pushups
4,39,1,-2,0,-3,pushups
-29,-19,31,-2,0,-3,pushups
-29,-19,31,-2,0,-3,pushups
-80,-9,61,-2,0,-5,pushups
-80,-9,61,-2,0,-5,pushups
-154,-77,98,-2,2,-4,pushups
-154,-77,98,-2,2,-4,pushups
-219,-119,131,-2,0,-4,pushups
-219,-119,131,-2,0,-4,pushups
-200,-170,155,-1,-2,1,pushups
-200,-170,155,-1,-2,1,pushups
-192,-206,154,4,-1,5,pushups
-192,-206,154,4,-1,5,pushups
-124,-189,144,7,0,9,pushups
-124,-189,144,7,0,9,pushups
-84,-134,162,9,2,11,pushups
-84,-134,162,9,2,11,pushups
-119,13,165,4,1,11,pushups
-119,13,165,4,1,11,pushups
5,-19,129,3,3,8,pushups
5,-19,129,3,3,8,pushups
-46,6,110,6,3,4,pushups
-46,6,110,6,3,4,pushups
-16,55,84,3,3,0,pushups
-16,55,84,3,3,0,pushups
-32,36,63,1,3,2,pushups
-32,36,63,1,3,2,pushups
-67,-12,59,1,1,2,pushups
-67,-12,59,1,1,2,pushups
-46,-36,66,1,1,2,pushups
-46,-36,66,1,1,2,pushups
-57,-47,58,2,2,2,pushups
-57,-47,58,2,2,2,pushups
-40,-21,66,2,0,2,pushups
-40,-21,66,2,0,2,pushups
-34,-21,68,2,0,2,pushups
-34,-21,68,2,0,2,pushups
-38,-4,62,2,0,2,pushups
-38,-4,62,2,0,2,pushups
9,8,64,2,0,2,pushups
9,8,64,2,0,2,pushups
-19,10,69,1,0,0,pushups
-19,10,69,1,0,0,pushups
-7,24,59,0,-1,0,pushups
-7,24,59,0,-1,0,pushups
2,1,53,1,0,0,pushups
2,1,53,1,0,0,pushups
-21,14,58,1,-1,0,pushups
-21,14,58,1,-1,0,pushups
-27,16,55,1,-1,0,pushups
-27,16,55,1,-1,0,pushups
-21,18,52,1,-1,1,pushups
-21,18,52,1,-1,1,pushups
-26,16,44,1,-1,0,pushups
-26,16,44,1,-1,0,pushups
-16,12,35,2,-1,1,pushups
-16,12,35,2,-1,1,pushups
-21,5,42,2,-1,2,pushups
-21,5,42,2,-1,2,pushups
-30,-11,27,3,-2,3,pushups
-30,-11,27,3,-2,3,pushups
-13,-17,20,3,-2,3,pushups
-13,-17,20,3,-2,3,pushups
-1,-22,3,3,-3,2,pushups
-1,-22,3,3,-3,2,pushups
12,-13,-8,2,-3,2,pushups
12,-13,-8,2,-3,2,pushups
21,-14,-24,2,-2,1,pushups
21,-14,-24,2,-2,1,pushups
35,-3,-30,1,-1,0,pushups
35,-3,-30,1,-1,0,pushups
43,-16,-47,1,0,0,pushups
43,-16,-47,1,0,0,pushups
52,-5,-65,-1,1,-1,pushups
52,-5,-65,-1,1,-1,pushups
62,-19,-77,-2,2,-3,pushups
62,-19,-77,-2,2,-3,pushups
36,-12,-74,-2,3,-3,pushups
36,-12,-74,-2,3,-3,pushups
45,11,-73,-3,2,-2,pushups
45,11,-73,-3,2,-2,pushups
39,7,-73,-3,3,-2,pushups
39,7,-73,-3,3,-2,pushups
39,-9,-71,-2,2,-1,pushups
39,-9,-71,-2,2,-1,pushups
37,-9,-67,-2,2,0,pushups
37,-9,-67,-2,2,0,pushups
28,-31,-79,-1,1,-1,pushups
28,-31,-79,-1,1,-1,pushups
54,16,-90,-1,1,0,pushups
54,16,-90,-1,1,0,pushups
36,-9,-111,-1,0,0,pushups
36,-9,-111,-1,0,0,pushups
69,60,-130,-2,0,1,pushups
69,60,-130,-2,0,1,pushups
71,37,-155,-2,-1,-2,pushups
71,37,-155,-2,-1,-2,pushups
139,70,-168,-4,-2,-1,pushups
139,70,-168,-4,-2,-1,pushups
136,86,-171,-6,-1,-6,pushups
136,86,-171,-6,-1,-6,pushups
208,-3,-176,-6,3,-6,pushups
208,-3,-176,-6,3,-6,pushups
207,57,-105,-3,8,-3,pushups
207,57,-105,-3,8,-3,pushups
106,37,-137,-12,3,-7,pushups
106,37,-137,-12,3,-7,pushups
147,14,-169,-1,-5,-3,pushups
147,14,-169,-1,-5,-3,pushups
134,36,-127,-3,-3,-5,pushups
134,36,-127,-3,-3,-5,pushups
9,25,-88,0,-5,-3,pushups
9,25,-88,0,-5,-3,pushups
88,48,-81,-2,-3,-1,pushups
88,48,-81,-2,-3,-1,pushups
26,81,-82,-1,-2,-1,pushups
26,81,-82,-1,-2,-1,pushups
98,77,-45,-1,-3,-2,pushups
98,77,-45,-1,-3,-2,pushups
37,16,-42,-1,-1,-3,pushups
37,16,-42,-1,-1,-3,pushups
23,68,-12,0,-2,-2,pushups
23,68,-12,0,-2,-2,pushups
30,-1,-14,0,-1,-2,pushups
30,-1,-14,0,-1,-2,pushups
-37,32,24,-1,0,-2,pushups
-37,32,24,-1,0,-2,pushups
-76,-27,48,-1,-1,-4,pushups
-76,-27,48,-1,-1,-4,pushups
-113,-28,78,-2,1,-3,pushups
-113,-28,78,-2,1,-3,pushups
-151,-87,118,0,0,-1,pushups
-151,-87,118,0,0,-1,pushups
-207,-64,157,0,0,-2,pushups
-207,-64,157,0,0,-2,pushups
-235,-101,158,-1,1,-1,pushups
-235,-101,158,-1,1,-1,pushups
-225,-126,158,0,-3,1,pushups
-225,-126,158,0,-3,1,pushups
-178,-167,134,3,2,6,pushups
-178,-167,134,3,2,6,pushups
-123,-155,128,7,2,11,pushups
-123,-155,128,7,2,11,pushups
-8,-78,177,5,5,15,pushups
-8,-78,177,5,5,15,pushups
-76,-104,110,7,4,6,pushups
-76,-104,110,7,4,6,pushups
-24,93,113,2,3,4,pushups
-24,93,113,2,3,4,pushups
-10,23,89,3,2,0,pushups
-10,23,89,3,2,0,pushups
-66,18,91,2,1,-1,pushups
-66,18,91,2,1,-1,pushups
-33,-17,87,1,1,2,pushups
-33,-17,87,1,1,2,pushups
-25,-57,82,3,1,4,pushups
-25,-57,82,3,1,4,pushups
-35,-44,91,2,2,3,pushups
-35,-44,91,2,2,3,pushups
-74,-70,51,4,2,0,pushups
-74,-70,51,4,2,0,pushups
-46,11,67,2,1,1,pushups
-46,11,67,2,1,1,pushups
-31,-7,57,2,-1,2,pushups
-31,-7,57,2,-1,2,pushups
-48,-8,49,1,0,1,pushups
-48,-8,49,1,0,1,pushups
-25,5,47,1,-1,1,pushups
-25,5,47,1,-1,1,pushups
-22,7,43,1,-1,1,pushups
-22,7,43,1,-1,1,pushups
-14,21,34,1,-1,1,pushups
-14,21,34,1,-1,1,pushups
-16,4,28,1,-1,0,pushups
-16,4,28,1,-1,0,pushups
-5,27,27,1,0,1,pushups
-5,27,27,1,0,1,pushups
-12,35,35,0,1,1,pushups
-12,35,35,0,1,1,pushups
-16,16,33,1,0,1,pushups
-16,16,33,1,0,1,pushups
-19,31,32,0,-1,1,pushups
-19,31,32,0,-1,1,pushups
-20,24,38,0,-1,0,pushups
-20,24,38,0,-1,0,pushups
-21,23,36,0,-1,1,pushups
-21,23,36,0,-1,1,pushups
-56,27,29,1,-1,1,pushups
-56,27,29,1,-1,1,pushups
-28,8,34,1,-2,1,pushups
-28,8,34,1,-2,1,pushups
6,11,31,2,-1,2,pushups
6,11,31,2,-1,2,pushups
-20,-2,28,2,-3,2,pushups
-20,-2,28,2,-3,2,pushups
11,-15,17,3,-3,2,pushups
11,-15,17,3,-3,2,pushups
18,-10,4,3,-3,2,pushups
18,-10,4,3,-3,2,pushups
5,-6,-2,1,-2,2,pushups
5,-6,-2,1,-2,2,pushups
16,-3,-17,1,-1,1,pushups
16,-3,-17,1,-1,1,pushups
26,-6,-32,1,0,0,pushups
26,-6,-32,1,0,0,pushups
24,4,-42,0,0,-1,pushups
24,4,-42,0,0,-1,pushups
51,2,-55,-1,1,-1,pushups
51,2,-55,-1,1,-1,pushups
43,0,-63,-2,2,-2,pushups
43,0,-63,-2,2,-2,pushups
56,-6,-67,-2,2,-1,pushups
56,-6,-67,-2,2,-1,pushups
39,-20,-66,-3,2,-2,pushups
39,-20,-66,-3,2,-2,pushups
29,-23,-67,-2,2,-2,pushups
29,-23,-67,-2,2,-2,pushups
25,-26,-57,-2,2,-2,pushups
25,-26,-57,-2,2,-2,pushups
22,-16,-53,-1,2,-1,pushups
22,-16,-53,-1,2,-1,pushups
12,-19,-60,-1,1,-1,pushups
12,-19,-60,-1,1,-1,pushups
28,2,-61,-1,1,0,pushups
28,2,-61,-1,1,0,pushups
34,4,-74,-1,1,0,pushups
34,4,-74,-1,1,0,pushups
40,-4,-98,-1,1,-1,pushups
40,-4,-98,-1,1,-1,pushups
51,17,-108,0,0,0,pushups
51,17,-108,0,0,0,pushups
62,53,-126,-2,0,-1,pushups
62,53,-126,-2,0,-1,pushups
69,78,-114,-3,-3,-1,pushups
69,78,-114,-3,-3,-1,pushups
77,84,-105,-6,1,-2,pushups
77,84,-105,-6,1,-2,pushups
85,-6,-140,-2,2,-4,pushups
85,-6,-140,-2,2,-4,pushups
122,20,-128,-1,5,-1,pushups
122,20,-128,-1,5,-1,pushups
109,128,-112,-7,6,-1,pushups
109,128,-112,-7,6,-1,pushups
172,8,-144,-8,5,-9,pushups
172,8,-144,-8,5,-9,pushups
98,6,-123,2,-4,-3,pushups
98,6,-123,2,-4,-3,pushups
100,126,-91,-2,-9,-4,pushups
100,126,-91,-2,-9,-4,pushups
114,4,-119,-5,-2,-2,pushups
114,4,-119,-5,-2,-2,pushups
114,106,-76,-1,-1,-4,pushups
114,106,-76,-1,-1,-4,pushups
85,40,-67,-4,-1,-4,pushups
85,40,-67,-4,-1,-4,pushups
44,50,-34,0,-3,-1,pushups
44,50,-34,0,-3,-1,pushups
36,60,-33,-2,0,-5,pushups
36,60,-33,-2,0,-5,pushups
24,28,-6,0,-4,-2,pushups
24,28,-6,0,-4,-2,pushups
-28,3,14,-3,2,-7,pushups
-28,3,14,-3,2,-7,pushups
-85,-31,60,-2,-2,-1,pushups
-85,-31,60,-2,-2,-1,pushups
-125,-40,78,-1,2,-4,pushups
-125,-40,78,-1,2,-4,pushups
-236,-92,105,-3,-2,-3,pushups
-236,-92,105,-3,-2,-3,pushups
-202,-89,152,0,-1,0,pushups
-202,-89,152,0,-1,0,pushups
-265,-178,134,1,1,2,pushups
-265,-178,134,1,1,2,pushups
-256,-271,141,5,-4,8,pushups
-256,-271,141,5,-4,8,pushups
-104,-280,146,10,2,7,pushups
-104,-280,146,10,2,7,pushups
-72,-93,171,12,-1,14,pushups
-72,-93,171,12,-1,14,pushups
-90,-10,84,3,3,14,pushups
-90,-10,84,3,3,14,pushups
-172,-83,49,1,7,5,pushups
-172,-83,49,1,7,5,pushups
-118,-49,98,1,2,1,pushups
-118,-49,98,1,2,1,pushups
-153,-89,103,0,2,1,pushups
-153,-89,103,0,2,1,pushups
-160,-139,137,3,-6,2,pushups
-160,-139,137,3,-6,2,pushups
-46,-94,72,5,-6,2,pushups
-46,-94,72,5,-6,2,pushups
-39,23,38,3,-1,6,pushups
-39,23,38,3,-1,6,pushups
-18,-53,46,1,0,3,pushups
-18,-53,46,1,0,3,pushups
-6,-44,52,5,0,1,pushups
-6,-44,52,5,0,1,pushups
31,12,58,2,0,0,pushups
31,12,58,2,0,0,pushups
44,-2,55,3,-1,1,pushups
44,-2,55,3,-1,1,pushups
95,40,60,1,0,2,pushups
95,40,60,1,0,2,pushups
72,21,71,1,2,-1,pushups
72,21,71,1,2,-1,pushups
32,0,75,1,1,-1,pushups
32,0,75,1,1,-1,pushups
14,20,82,0,0,0,pushups
14,20,82,0,0,0,pushups
-3,8,60,1,-1,0,pushups
-3,8,60,1,-1,0,pushups
55,13,47,1,-1,0,pushups
55,13,47,1,-1,0,pushups
34,25,37,1,1,0,pushups
34,25,37,1,1,0,pushups
-3,27,40,1,-1,0,pushups
-3,27,40,1,-1,0,pushups
25,46,42,0,-1,-1,pushups
25,46,42,0,-1,-1,pushups
0,43,33,1,-1,1,pushups
0,43,33,1,-1,1,pushups
41,34,29,1,-2,1,pushups
41,34,29,1,-2,1,pushups
27,25,26,2,-2,1,pushups
27,25,26,2,-2,1,pushups
-5,-8,10,2,-4,3,pushups
-5,-8,10,2,-4,3,pushups
-13,-16,2,1,-4,1,pushups
-13,-16,2,1,-4,1,pushups
4,-25,-10,1,-2,-1,pushups
4,-25,-10,1,-2,-1,pushups
15,-17,-26,1,0,0,pushups
15,-17,-26,1,0,0,pushups
19,16,-32,0,0,0,pushups
19,16,-32,0,0,0,pushups
32,3,-45,-1,0,0,pushups
32,3,-45,-1,0,0,pushups
24,0,-62,-1,1,0,pushups
24,0,-62,-1,1,0,pushups
19,8,-67,-2,1,-1,pushups
19,8,-67,-2,1,-1,pushups
38,-9,-80,-3,2,-2,pushups
38,-9,-80,-3,2,-2,pushups
16,-14,-83,-3,3,-2,pushups
16,-14,-83,-3,3,-2,pushups
-9,-16,-76,-3,2,-2,pushups
-9,-16,-76,-3,2,-2,pushups
-8,-40,-83,-2,3,-1,pushups
-8,-40,-83,-2,3,-1,pushups
-21,-29,-69,-1,2,-1,pushups
-21,-29,-69,-1,2,-1,pushups
1,-32,-71,0,1,0,pushups
1,-32,-71,0,1,0,pushups
12,1,-77,1,0,1,pushups
12,1,-77,1,0,1,pushups
51,28,-100,1,0,1,pushups
51,28,-100,1,0,1,pushups
70,127,-123,-2,0,1,pushups
70,127,-123,-2,0,1,pushups
59,96,-144,-3,-1,-3,pushups
59,96,-144,-3,-1,-3,pushups
98,148,-132,-5,-1,-6,pushups
98,148,-132,-5,-1,-6,pushups
123,83,-136,-7,0,-1,pushups
123,83,-136,-7,0,-1,pushups
136,-33,-142,-3,6,0,pushups
136,-33,-142,-3,6,0,pushups
69,96,-121,-1,2,-3,pushups
69,96,-121,-1,2,-3,pushups
281,184,-106,-16,13,-1,pushups
281,184,-106,-16,13,-1,pushups
76,-42,-138,-2,2,-3,pushups
76,-42,-138,-2,2,-3,pushups
37,124,-94,0,-8,-7,pushups
37,124,-94,0,-8,-7,pushups
129,63,-81,-3,-2,-3,pushups
129,63,-81,-3,-2,-3,pushups
84,94,-63,-2,-1,-2,pushups
84,94,-63,-2,-1,-2,pushups
104,56,-61,-3,1,-4,pushups
104,56,-61,-3,1,-4,pushups
47,67,-40,-1,-1,-4,pushups
47,67,-40,-1,-1,-4,pushups
18,62,-10,0,-3,-2,pushups
18,62,-10,0,-3,-2,pushups
31,79,-9,-2,-1,-6,pushups
31,79,-9,-2,-1,-6,pushups
39,28,4,1,1,-3,pushups
39,28,4,1,1,-3,pushups
-55,36,35,-4,1,-4,pushups
-55,36,35,-4,1,-4,pushups
-71,-55,59,-1,2,-4,pushups
-71,-55,59,-1,2,-4,pushups
-188,-54,89,-3,0,-4,pushups
-188,-54,89,-3,0,-4,pushups
-263,-120,80,0,-1,-4,pushups
-263,-120,80,0,-1,-4,pushups
-217,-141,82,-2,3,-1,pushups
-217,-141,82,-2,3,-1,pushups
-261,-215,144,-2,0,0,pushups
-261,-215,144,-2,0,0,pushups
-204,-260,196,3,0,5,pushups
-204,-260,196,3,0,5,pushups
-157,-285,250,7,-2,6,pushups
-157,-285,250,7,-2,6,pushups
-203,-97,285,8,-16,12,pushups
-203,-97,285,8,-16,12,pushups
0,-103,156,10,-4,10,pushups
0,-103,156,10,-4,10,pushups
-63,18,173,5,-1,9,pushups
-63,18,173,5,-1,9,pushups
-27,-20,105,7,0,5,pushups
-27,-20,105,7,0,5,pushups
-56,-37,62,6,4,3,pushups
-56,-37,62,6,4,3,pushups
-93,-26,142,3,8,4,pushups
-93,-26,142,3,8,4,pushups
-45,-24,169,2,-4,2,pushups
-45,-24,169,2,-4,2,pushups
-23,-20,111,3,-6,4,pushups
-23,-20,111,3,-6,4,pushups
-75,-22,54,1,-3,-1,pushups
-75,-22,54,1,-3,-1,pushups
-52,-42,3,2,-4,1,pushups
-52,-42,3,2,-4,1,pushups
-69,-13,-10,1,-2,1,pushups
-69,-13,-10,1,-2,1,pushups
-38,-14,-36,2,-1,1,pushups
-38,-14,-36,2,-1,1,pushups
-25,22,-41,2,0,1,pushups
-25,22,-41,2,0,1,pushups
0,14,-48,0,0,0,pushups
0,14,-48,0,0,0,pushups
0,28,-46,1,2,2,pushups
0,28,-46,1,2,2,pushups
18,36,-44,0,2,0,pushups
18,36,-44,0,2,0,pushups
47,14,-29,-1,3,-1,pushups
47,14,-29,-1,3,-1,pushups
21,50,-12,0,2,0,pushups
21,50,-12,0,2,0,pushups
48,51,1,-1,2,0,pushups
48,51,1,-1,2,0,pushups
30,56,5,-1,3,1,pushups
30,56,5,-1,3,1,pushups
-4,49,20,-1,1,1,pushups
-4,49,20,-1,1,1,pushups
24,46,51,-1,0,0,pushups
24,46,51,-1,0,0,pushups
18,44,44,-1,-1,1,pushups
18,44,44,-1,-1,1,pushups
2,12,55,0,-3,0,pushups
2,12,55,0,-3,0,pushups
8,10,55,1,-1,1,pushups
8,10,55,1,-1,1,pushups
7,0,64,1,-3,2,pushups
7,0,64,1,-3,2,pushups
18,-54,12,4,-3,3,pushups
18,-54,12,4,-3,3,pushups
-40,-8,55,3,-4,2,pushups
-40,-8,55,3,-4,2,pushups
50,-49,-24,2,-2,0,pushups
50,-49,-24,2,-2,0,pushups
26,6,-33,1,-2,0,pushups
26,6,-33,1,-2,0,pushups
51,-6,-46,0,-1,0,pushups
51,-6,-46,0,-1,0,pushups
67,-8,-67,0,1,0,pushups
67,-8,-67,0,1,0,pushups
74,-2,-77,-1,2,-1,pushups
74,-2,-77,-1,2,-1,pushups
67,-2,-90,-2,2,-2,pushups
67,-2,-90,-2,2,-2,pushups
100,5,-96,-2,4,-1,pushups
100,5,-96,-2,4,-1,pushups
92,-1,-81,-2,4,-2,pushups
92,-1,-81,-2,4,-2,pushups
54,6,-75,-3,4,-1,pushups
54,6,-75,-3,4,-1,pushups
28,-17,-72,-2,2,-2,pushups
28,-17,-72,-2,2,-2,pushups
58,-3,-68,-2,3,-1,pushups
58,-3,-68,-2,3,-1,pushups
25,-27,-66,-1,2,-1,pushups
25,-27,-66,-1,2,-1,pushups
37,2,-71,-1,1,-1,pushups
37,2,-71,-1,1,-1,pushups
37,-11,-89,0,1,-1,pushups
37,-11,-89,0,1,-1,pushups
58,27,-96,-1,0,-1,pushups
58,27,-96,-1,0,-1,pushups
80,26,-138,-2,0,-1,pushups
80,26,-138,-2,0,-1,pushups
99,49,-164,-1,0,-1,pushups
99,49,-164,-1,0,-1,pushups
90,87,-189,-3,1,-2,pushups
90,87,-189,-3,1,-2,pushups
80,38,-203,-4,1,-2,pushups
80,38,-203,-4,1,-2,pushups
110,58,-198,-5,0,-4,pushups
110,58,-198,-5,0,-4,pushups
135,57,-148,-9,6,-5,pushups
135,57,-148,-9,6,-5,pushups
150,37,-159,-9,4,-2,pushups
150,37,-159,-9,4,-2,pushups
71,33,-146,-4,-1,-5,pushups
71,33,-146,-4,-1,-5,pushups
60,61,-90,-3,-4,-4,pushups
60,61,-90,-3,-4,-4,pushups
78,59,-57,-4,-2,-1,pushups
78,59,-57,-4,-2,-1,pushups
74,44,-62,-2,-3,-1,pushups
74,44,-62,-2,-3,-1,pushups
84,60,-62,-1,0,-3,pushups
84,60,-62,-1,0,-3,pushups
40,70,-30,-2,-1,-3,pushups
40,70,-30,-2,-1,-3,pushups
39,44,-28,-1,-1,-3,pushups
39,44,-28,-1,-1,-3,pushups
33,38,-1,-1,0,-5,pushups
33,38,-1,-1,0,-5,pushups
-8,46,25,-3,0,-4,pushups
-8,46,25,-3,0,-4,pushups
-101,-24,54,-2,1,-2,pushups
-101,-24,54,-2,1,-2,pushups
-95,-27,81,-3,-1,-3,pushups
-95,-27,81,-3,-1,-3,pushups
-171,-90,116,1,3,-4,pushups
-171,-90,116,1,3,-4,pushups
-246,-16,165,-3,-1,-2,pushups
-246,-16,165,-3,-1,-2,pushups
-225,-195,134,2,1,1,pushups
-225,-195,134,2,1,1,pushups
-215,-200,151,4,-4,5,pushups
-215,-200,151,4,-4,5,pushups
-123,-258,123,8,-1,4,pushups
-123,-258,123,8,-1,4,pushups
-163,-318,129,12,1,9,pushups
-163,-318,129,12,1,9,pushups
-54,-39,206,7,-3,12,pushups
-54,-39,206,7,-3,12,pushups
-123,-145,97,5,2,8,pushups
-123,-145,97,5,2,8,pushups
-50,5,84,9,1,8,pushups
-50,5,84,9,1,8,pushups
8,22,63,0,4,5,pushups
8,22,63,0,4,5,pushups
-149,-76,22,4,0,-1,pushups
-149,-76,22,4,0,-1,pushups
5,60,32,-1,0,1,pushups
5,60,32,-1,0,1,pushups
-28,-54,23,0,1,2,pushups
-28,-54,23,0,1,2,pushups
-63,-20,39,1,0,2,pushups
-63,-20,39,1,0,2,pushups
15,-49,53,1,0,1,pushups
15,-49,53,1,0,1,pushups
-48,-32,57,2,1,2,pushups
-48,-32,57,2,1,2,pushups
-19,-1,58,2,-1,2,pushups
-19,-1,58,2,-1,2,pushups
27,-24,51,2,0,1,pushups
27,-24,51,2,0,1,pushups
-51,-1,54,2,-1,0,pushups
-51,-1,54,2,-1,0,pushups
18,39,60,0,-3,0,pushups
18,39,60,0,-3,0,pushups
48,-20,36,1,0,0,pushups
48,-20,36,1,0,0,pushups
5,8,45,1,0,-1,pushups
5,8,45,1,0,-1,pushups
5,14,44,0,1,0,pushups
5,14,44,0,1,0,pushups
15,2,36,1,1,1,pushups
15,2,36,1,1,1,pushups
-2,12,49,0,1,1,pushups
-2,12,49,0,1,1,pushups
8,-3,44,0,0,1,pushups
8,-3,44,0,0,1,pushups
-9,-6,48,1,0,1,pushups
-9,-6,48,1,0,1,pushups
17,25,50,0,0,0,pushups
17,25,50,0,0,0,pushups
7,20,47,0,-1,-1,pushups
7,20,47,0,-1,-1,pushups
4,21,46,1,-2,-1,pushups
4,21,46,1,-2,-1,pushups
4,30,44,2,-3,0,pushups
4,30,44,2,-3,0,pushups
32,30,40,1,-3,1,pushups
32,30,40,1,-3,1,pushups
0,-3,26,3,-2,2,pushups
0,-3,26,3,-2,2,pushups
19,0,22,2,-3,0,pushups
19,0,22,2,-3,0,pushups
